column00,Unnamed: 0,TermName,StudentID,StudentDateOfBirth,StudentGender,Grade,Subject,Course,TestName,TestID,TestStartDate,TestStartTime,TestDurationMinutes,TestRITScore,TestStandardError,TestPercentile,AchievementQuintile,PercentCorrect,RapidGuessingPercentage,LexileScore,LexileMin,LexileMax,Goal1Name,Goal1RitScore,Goal1Adjective,Goal2Name,Goal2RitScore,Goal2Adjective,Goal3Name,Goal3RitScore,Goal3Adjective,Goal4Name,Goal4RitScore,Goal4Adjective,Goal5Name,Goal5RitScore,Goal5Adjective,TestStartDateTime,Year,ClassOf,Season
2489,2489,Winter 2022-2023,1212709,2006-04-18,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154407,2023-01-31,08:56:02,48,248,3.24,76.0,HiAvg,53,0.0,,,,Operations and Algebraic Thinking,253,High,The Real and Complex Number Systems,248,HiAvg,Geometry,248,HiAvg,Statistics and Probability,245.0,HiAvg,,,,2023-01-31 08:56:02,2022-2023,2024,Winter
2492,2492,Winter 2022-2023,1219381,2008-05-30,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154445,2023-01-31,09:08:51,50,246,3.36,81.0,High,45,0.0,,,,Operations and Algebraic Thinking,246,HiAvg,The Real and Complex Number Systems,259,High,Geometry,228,Avg,Statistics and Probability,255.0,High,,,,2023-01-31 09:08:51,2022-2023,2026,Winter
2495,2495,Winter 2022-2023,1219951,2007-05-23,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154300,2023-01-31,08:57:05,56,241,3.27,73.0,HiAvg,53,0.0,,,,Operations and Algebraic Thinking,243,HiAvg,The Real and Complex Number Systems,247,High,Geometry,236,HiAvg,Statistics and Probability,241.0,HiAvg,,,,2023-01-31 08:57:05,2022-2023,2026,Winter
2498,2498,Winter 2022-2023,1221819,2008-07-25,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154608,2023-01-31,09:08:54,58,250,3.32,86.0,High,48,0.0,,,,Operations and Algebraic Thinking,247,High,The Real and Complex Number Systems,252,High,Geometry,255,High,Statistics and Probability,245.0,HiAvg,,,,2023-01-31 09:08:54,2022-2023,2026,Winter
2501,2501,Winter 2022-2023,1221822,2008-02-19,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154025,2023-01-31,08:57:13,36,223,3.4,39.0,LoAvg,58,0.0,,,,Operations and Algebraic Thinking,229,Avg,The Real and Complex Number Systems,214,LoAvg,Geometry,234,Avg,Statistics and Probability,213.0,LoAvg,,,,2023-01-31 08:57:13,2022-2023,2026,Winter
2504,2504,Winter 2022-2023,1221823,2007-07-05,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154518,2023-01-31,08:57:14,58,259,3.3,93.0,High,53,0.0,,,,Operations and Algebraic Thinking,258,High,The Real and Complex Number Systems,259,High,Geometry,256,High,Statistics and Probability,263.0,High,,,,2023-01-31 08:57:14,2022-2023,2026,Winter
2507,2507,Winter 2022-2023,1221824,2008-02-19,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154638,2023-01-31,09:08:57,50,234,3.34,60.0,Avg,51,0.0,,,,Operations and Algebraic Thinking,236,HiAvg,The Real and Complex Number Systems,233,Avg,Geometry,229,Avg,Statistics and Probability,237.0,HiAvg,,,,2023-01-31 09:08:57,2022-2023,2026,Winter
2510,2510,Winter 2022-2023,1221825,2007-10-18,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154417,2023-01-31,09:09:57,59,245,3.23,79.0,HiAvg,48,0.0,,,,Operations and Algebraic Thinking,255,High,The Real and Complex Number Systems,253,High,Geometry,243,HiAvg,Statistics and Probability,231.0,Avg,,,,2023-01-31 09:09:57,2022-2023,2026,Winter
2513,2513,Winter 2022-2023,1221826,2007-08-07,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154541,2023-01-31,09:09:00,46,245,3.31,79.0,HiAvg,48,0.0,,,,Operations and Algebraic Thinking,246,HiAvg,The Real and Complex Number Systems,241,HiAvg,Geometry,252,High,Statistics and Probability,242.0,HiAvg,,,,2023-01-31 09:09:00,2022-2023,2026,Winter
2516,2516,Winter 2022-2023,1221827,2007-12-21,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154328,2023-01-31,08:57:07,52,258,3.46,93.0,High,60,0.0,,,,Operations and Algebraic Thinking,245,HiAvg,The Real and Complex Number Systems,257,High,Geometry,263,High,Statistics and Probability,265.0,High,,,,2023-01-31 08:57:07,2022-2023,2026,Winter
2519,2519,Winter 2022-2023,1221828,2007-12-21,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,828722537,2023-01-31,09:08:52,68,227,3.33,47.0,Avg,48,0.0,,,,Operations and Algebraic Thinking,231,Avg,The Real and Complex Number Systems,219,LoAvg,Geometry,235,HiAvg,Statistics and Probability,220.0,LoAvg,,,,2023-01-31 09:08:52,2022-2023,2026,Winter
2522,2522,Winter 2022-2023,1221829,2007-09-21,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154203,2023-01-31,09:09:05,57,256,3.26,91.0,High,50,0.0,,,,Operations and Algebraic Thinking,268,High,The Real and Complex Number Systems,248,High,Geometry,250,High,Statistics and Probability,260.0,High,,,,2023-01-31 09:09:05,2022-2023,2026,Winter
2525,2525,Winter 2022-2023,1221830,2007-11-19,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154609,2023-01-31,08:57:09,62,225,3.32,43.0,Avg,48,0.0,,,,Operations and Algebraic Thinking,232,Avg,The Real and Complex Number Systems,227,Avg,Geometry,226,Avg,Statistics and Probability,217.0,LoAvg,,,,2023-01-31 08:57:09,2022-2023,2026,Winter
2528,2528,Winter 2022-2023,1221834,2007-03-06,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829153898,2023-01-31,09:00:55,65,258,3.32,90.0,High,48,0.0,,,,Operations and Algebraic Thinking,253,High,The Real and Complex Number Systems,259,High,Geometry,260,High,Statistics and Probability,258.0,High,,,,2023-01-31 09:00:55,2022-2023,2025,Winter
2531,2531,Winter 2022-2023,1221836,2007-02-13,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154150,2023-01-31,08:58:19,53,251,3.32,83.0,High,50,0.0,,,,Operations and Algebraic Thinking,250,High,The Real and Complex Number Systems,244,HiAvg,Geometry,259,High,Statistics and Probability,254.0,High,,,,2023-01-31 08:58:19,2022-2023,2025,Winter
2534,2534,Winter 2022-2023,1221837,2006-10-25,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154558,2023-01-31,08:58:26,72,251,3.52,83.0,High,59,0.0,,,,Operations and Algebraic Thinking,242,HiAvg,The Real and Complex Number Systems,253,High,Geometry,254,High,Statistics and Probability,257.0,High,,,,2023-01-31 08:58:26,2022-2023,2025,Winter
2537,2537,Winter 2022-2023,1221838,2007-02-14,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154601,2023-01-31,09:00:56,61,258,3.28,90.0,High,53,0.0,,,,Operations and Algebraic Thinking,255,High,The Real and Complex Number Systems,252,High,Geometry,267,High,Statistics and Probability,254.0,High,,,,2023-01-31 09:00:56,2022-2023,2025,Winter
2540,2540,Winter 2022-2023,1221840,2007-08-30,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154275,2023-01-31,08:58:23,43,215,3.17,22.0,LoAvg,51,0.0,,,,Operations and Algebraic Thinking,211,Low,The Real and Complex Number Systems,212,Low,Geometry,215,LoAvg,Statistics and Probability,223.0,LoAvg,,,,2023-01-31 08:58:23,2022-2023,2025,Winter
2543,2543,Winter 2022-2023,1221842,2006-01-10,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154631,2023-01-31,08:55:36,120,270,3.33,96.0,High,55,0.0,,,,Operations and Algebraic Thinking,260,High,The Real and Complex Number Systems,271,High,Geometry,280,High,Statistics and Probability,267.0,High,,,,2023-01-31 08:55:36,2022-2023,2024,Winter
2546,2546,Winter 2022-2023,1223425,2008-04-22,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829153963,2023-01-31,08:57:02,46,231,3.28,55.0,Avg,46,0.0,,,,Operations and Algebraic Thinking,233,Avg,The Real and Complex Number Systems,227,Avg,Geometry,227,Avg,Statistics and Probability,236.0,HiAvg,,,,2023-01-31 08:57:02,2022-2023,2026,Winter
2549,2549,Winter 2022-2023,1224828,2007-04-29,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154530,2023-01-31,09:01:04,58,268,3.49,96.0,High,60,0.0,,,,Operations and Algebraic Thinking,260,High,The Real and Complex Number Systems,281,High,Geometry,271,High,Statistics and Probability,257.0,High,,,,2023-01-31 09:01:04,2022-2023,2025,Winter
2552,2552,Winter 2022-2023,1225957,2008-05-02,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154577,2023-01-31,08:57:06,37,232,3.19,57.0,Avg,46,2.439,,,,Operations and Algebraic Thinking,240,HiAvg,The Real and Complex Number Systems,238,HiAvg,Geometry,217,LoAvg,Statistics and Probability,236.0,HiAvg,,,,2023-01-31 08:57:06,2022-2023,2026,Winter
2555,2555,Winter 2022-2023,1226140,2008-09-26,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154614,2023-01-31,09:00:58,70,256,3.3,91.0,High,45,0.0,,,,Operations and Algebraic Thinking,257,High,The Real and Complex Number Systems,259,High,Geometry,252,High,Statistics and Probability,257.0,High,,,,2023-01-31 09:00:58,2022-2023,2026,Winter
2558,2558,Winter 2022-2023,1226462,2006-07-26,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154498,2023-01-31,08:54:29,53,265,3.8,93.0,High,43,5.0,,,,Operations and Algebraic Thinking,275,High,The Real and Complex Number Systems,271,High,Geometry,272,High,Statistics and Probability,245.0,HiAvg,,,,2023-01-31 08:54:29,2022-2023,2024,Winter
2561,2561,Winter 2022-2023,1229206,2008-09-19,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154377,2023-01-31,09:09:00,54,241,3.31,73.0,HiAvg,50,0.0,,,,Operations and Algebraic Thinking,250,High,The Real and Complex Number Systems,244,HiAvg,Geometry,247,High,Statistics and Probability,225.0,Avg,,,,2023-01-31 09:09:00,2022-2023,2026,Winter
2564,2564,Winter 2022-2023,1230265,2007-10-29,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154213,2023-01-31,08:57:14,39,240,3.31,71.0,HiAvg,53,0.0,,,,Operations and Algebraic Thinking,246,HiAvg,The Real and Complex Number Systems,238,HiAvg,Geometry,234,Avg,Statistics and Probability,242.0,HiAvg,,,,2023-01-31 08:57:14,2022-2023,2026,Winter
2567,2567,Winter 2022-2023,1232073,2006-10-26,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154307,2023-01-31,09:01:01,51,237,3.3,61.0,HiAvg,50,0.0,,,,Operations and Algebraic Thinking,243,HiAvg,The Real and Complex Number Systems,237,HiAvg,Geometry,242,HiAvg,Statistics and Probability,227.0,Avg,,,,2023-01-31 09:01:01,2022-2023,2025,Winter
2570,2570,Winter 2022-2023,1242389,2008-03-18,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154169,2023-01-31,08:57:19,60,246,3.35,81.0,High,53,0.0,,,,Operations and Algebraic Thinking,257,High,The Real and Complex Number Systems,241,HiAvg,Geometry,240,HiAvg,Statistics and Probability,245.0,HiAvg,,,,2023-01-31 08:57:19,2022-2023,2026,Winter
2573,2573,Winter 2022-2023,1242395,2007-08-01,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154086,2023-01-31,08:57:22,40,214,3.15,23.0,LoAvg,49,0.0,,,,Operations and Algebraic Thinking,218,LoAvg,The Real and Complex Number Systems,204,Low,Geometry,219,LoAvg,Statistics and Probability,217.0,LoAvg,,,,2023-01-31 08:57:22,2022-2023,2026,Winter
2576,2576,Winter 2022-2023,1242396,2007-08-01,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829153895,2023-01-31,09:08:56,36,229,3.24,51.0,Avg,53,0.0,,,,Operations and Algebraic Thinking,251,High,The Real and Complex Number Systems,227,Avg,Geometry,214,LoAvg,Statistics and Probability,227.0,Avg,,,,2023-01-31 09:08:56,2022-2023,2026,Winter
2579,2579,Winter 2022-2023,1242606,2008-06-09,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154366,2023-01-31,09:08:54,29,218,3.14,30.0,LoAvg,49,0.0,,,,Operations and Algebraic Thinking,222,LoAvg,The Real and Complex Number Systems,214,LoAvg,Geometry,220,LoAvg,Statistics and Probability,216.0,LoAvg,,,,2023-01-31 09:08:54,2022-2023,2026,Winter
2582,2582,Winter 2022-2023,1242614,2007-11-19,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829153919,2023-01-31,08:57:15,49,251,3.4,87.0,High,53,0.0,,,,Operations and Algebraic Thinking,250,High,The Real and Complex Number Systems,250,High,Geometry,252,High,Statistics and Probability,252.0,High,,,,2023-01-31 08:57:15,2022-2023,2026,Winter
2585,2585,Winter 2022-2023,1246021,2007-02-16,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,828722312,2023-02-01,09:57:53,55,245,3.29,75.0,HiAvg,58,0.0,,,,Operations and Algebraic Thinking,237,HiAvg,The Real and Complex Number Systems,253,High,Geometry,244,HiAvg,Statistics and Probability,246.0,HiAvg,,,,2023-02-01 09:57:53,2022-2023,2025,Winter
2588,2588,Winter 2022-2023,1246023,2006-07-29,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154030,2023-01-31,09:06:30,55,230,3.87,43.0,Avg,38,0.0,,,,Operations and Algebraic Thinking,238,Avg,The Real and Complex Number Systems,226,LoAvg,Geometry,246,HiAvg,Statistics and Probability,214.0,Low,,,,2023-01-31 09:06:30,2022-2023,2024,Winter
2591,2591,Winter 2022-2023,1246025,2005-05-30,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154496,2023-01-31,09:10:18,52,235,3.36,53.0,Avg,50,0.0,,,,Operations and Algebraic Thinking,236,Avg,The Real and Complex Number Systems,234,Avg,Geometry,229,Avg,Statistics and Probability,243.0,HiAvg,,,,2023-01-31 09:10:18,2022-2023,2024,Winter
2594,2594,Winter 2022-2023,1250314,2006-02-19,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154019,2023-01-31,09:06:34,39,223,3.17,31.0,LoAvg,51,0.0,,,,Operations and Algebraic Thinking,220,LoAvg,The Real and Complex Number Systems,225,LoAvg,Geometry,229,Avg,Statistics and Probability,220.0,LoAvg,,,,2023-01-31 09:06:34,2022-2023,2024,Winter
2597,2597,Winter 2022-2023,1256362,2006-09-13,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154114,2023-01-31,09:01:16,30,234,3.3,55.0,Avg,50,2.5,,,,Operations and Algebraic Thinking,224,LoAvg,The Real and Complex Number Systems,238,HiAvg,Geometry,237,HiAvg,Statistics and Probability,238.0,HiAvg,,,,2023-01-31 09:01:16,2022-2023,2025,Winter
2600,2600,Winter 2022-2023,1259263,2008-04-28,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154536,2023-01-31,08:57:56,53,237,3.42,66.0,HiAvg,48,0.0,,,,Operations and Algebraic Thinking,250,High,The Real and Complex Number Systems,221,LoAvg,Geometry,234,Avg,Statistics and Probability,244.0,HiAvg,,,,2023-01-31 08:57:56,2022-2023,2026,Winter
2603,2603,Winter 2022-2023,1261848,2008-02-06,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829153984,2023-01-31,08:57:04,78,257,3.35,92.0,High,53,0.0,,,,Operations and Algebraic Thinking,244,HiAvg,The Real and Complex Number Systems,258,High,Geometry,257,High,Statistics and Probability,268.0,High,,,,2023-01-31 08:57:04,2022-2023,2026,Winter
2606,2606,Winter 2022-2023,1261857,2005-12-14,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154097,2023-01-31,08:54:39,56,229,3.3,42.0,Avg,43,0.0,,,,Operations and Algebraic Thinking,232,Avg,The Real and Complex Number Systems,223,LoAvg,Geometry,231,Avg,Statistics and Probability,229.0,Avg,,,,2023-01-31 08:54:39,2022-2023,2024,Winter
2609,2609,Winter 2022-2023,1262516,2007-12-14,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,828722486,2023-01-31,09:09:13,111,220,3.14,33.0,LoAvg,51,0.0,,,,Operations and Algebraic Thinking,221,LoAvg,The Real and Complex Number Systems,219,LoAvg,Geometry,217,LoAvg,Statistics and Probability,226.0,Avg,,,,2023-01-31 09:09:13,2022-2023,2026,Winter
2612,2612,Winter 2022-2023,1270043,2007-07-23,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829153884,2023-01-31,08:58:24,71,254,3.35,87.0,High,48,0.0,,,,Operations and Algebraic Thinking,253,High,The Real and Complex Number Systems,254,High,Geometry,257,High,Statistics and Probability,252.0,High,,,,2023-01-31 08:58:24,2022-2023,2025,Winter
2615,2615,Winter 2022-2023,1271023,2006-01-20,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154552,2023-01-31,08:55:22,48,243,3.33,67.0,HiAvg,48,0.0,,,,Operations and Algebraic Thinking,235,Avg,The Real and Complex Number Systems,248,HiAvg,Geometry,246,HiAvg,Statistics and Probability,245.0,HiAvg,,,,2023-01-31 08:55:22,2022-2023,2024,Winter
2618,2618,Winter 2022-2023,1273533,2008-02-24,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154606,2023-01-31,09:09:03,41,244,3.34,78.0,HiAvg,45,0.0,,,,Operations and Algebraic Thinking,246,HiAvg,The Real and Complex Number Systems,238,HiAvg,Geometry,250,High,Statistics and Probability,241.0,HiAvg,,,,2023-01-31 09:09:03,2022-2023,2026,Winter
2621,2621,Winter 2022-2023,1274317,2006-02-23,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154158,2023-01-31,09:10:11,19,202,3.26,7.0,Low,51,0.0,,,,Operations and Algebraic Thinking,203,Low,The Real and Complex Number Systems,203,Low,Geometry,195,Low,Statistics and Probability,208.0,Low,,,,2023-01-31 09:10:11,2022-2023,2024,Winter
2624,2624,Winter 2022-2023,1274334,2005-12-21,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154383,2023-01-31,09:06:30,58,224,3.24,33.0,LoAvg,44,2.439,,,,Operations and Algebraic Thinking,234,Avg,The Real and Complex Number Systems,230,Avg,Geometry,215,Low,Statistics and Probability,215.0,Low,,,,2023-01-31 09:06:30,2022-2023,2024,Winter
2627,2627,Winter 2022-2023,1282530,2007-10-15,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154028,2023-01-31,09:08:49,52,227,3.37,47.0,Avg,48,0.0,,,,Operations and Algebraic Thinking,245,HiAvg,The Real and Complex Number Systems,228,Avg,Geometry,212,LoAvg,Statistics and Probability,223.0,LoAvg,,,,2023-01-31 09:08:49,2022-2023,2026,Winter
2630,2630,Winter 2022-2023,1282531,2006-01-24,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154454,2023-01-31,09:06:32,60,246,3.3,72.0,HiAvg,45,0.0,,,,Operations and Algebraic Thinking,251,HiAvg,The Real and Complex Number Systems,237,Avg,Geometry,246,HiAvg,Statistics and Probability,252.0,HiAvg,,,,2023-01-31 09:06:32,2022-2023,2024,Winter
2633,2633,Winter 2022-2023,1282541,2007-05-17,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154344,2023-01-31,08:58:09,57,279,3.24,99.0,High,53,0.0,,,,Operations and Algebraic Thinking,279,High,The Real and Complex Number Systems,281,High,Geometry,279,High,Statistics and Probability,277.0,High,,,,2023-01-31 08:58:09,2022-2023,2025,Winter
2636,2636,Winter 2022-2023,1286632,2007-02-07,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154127,2023-01-31,08:56:05,51,262,3.47,91.0,High,58,0.0,,,,Operations and Algebraic Thinking,264,High,The Real and Complex Number Systems,257,High,Geometry,266,High,Statistics and Probability,259.0,High,,,,2023-01-31 08:56:05,2022-2023,2024,Winter
2639,2639,Winter 2022-2023,1288447,2007-07-14,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154308,2023-01-31,09:01:18,46,240,3.26,66.0,HiAvg,50,5.0,,,,Operations and Algebraic Thinking,249,HiAvg,The Real and Complex Number Systems,236,Avg,Geometry,237,HiAvg,Statistics and Probability,237.0,HiAvg,,,,2023-01-31 09:01:18,2022-2023,2025,Winter
2642,2642,Winter 2022-2023,1291690,2008-01-03,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154503,2023-01-31,08:57:14,49,231,3.29,55.0,Avg,53,0.0,,,,Operations and Algebraic Thinking,232,Avg,The Real and Complex Number Systems,227,Avg,Geometry,234,Avg,Statistics and Probability,229.0,Avg,,,,2023-01-31 08:57:14,2022-2023,2026,Winter
2645,2645,Winter 2022-2023,1293564,2007-09-17,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,828394769,2023-02-02,10:01:19,53,249,3.18,84.0,High,50,0.0,,,,Operations and Algebraic Thinking,260,High,The Real and Complex Number Systems,243,HiAvg,Geometry,246,HiAvg,Statistics and Probability,244.0,HiAvg,,,,2023-02-02 10:01:19,2022-2023,2026,Winter
2648,2648,Winter 2022-2023,1293565,2008-03-23,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154140,2023-01-31,09:09:14,39,234,3.38,60.0,Avg,50,0.0,,,,Operations and Algebraic Thinking,235,HiAvg,The Real and Complex Number Systems,238,HiAvg,Geometry,229,Avg,Statistics and Probability,234.0,Avg,,,,2023-01-31 09:09:14,2022-2023,2026,Winter
2651,2651,Winter 2022-2023,1299796,2006-10-07,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154166,2023-01-31,09:00:52,68,244,3.51,73.0,HiAvg,45,0.0,,,,Operations and Algebraic Thinking,257,High,The Real and Complex Number Systems,240,HiAvg,Geometry,247,HiAvg,Statistics and Probability,232.0,Avg,,,,2023-01-31 09:00:52,2022-2023,2025,Winter
2654,2654,Winter 2022-2023,1306370,2006-05-04,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154027,2023-01-31,08:56:23,74,266,3.38,94.0,High,40,7.5,,,,Operations and Algebraic Thinking,267,High,The Real and Complex Number Systems,267,High,Geometry,261,High,Statistics and Probability,270.0,High,,,,2023-01-31 08:56:23,2022-2023,2024,Winter
2657,2657,Winter 2022-2023,1308931,2006-10-09,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154636,2023-01-31,09:01:54,54,235,3.34,57.0,Avg,43,0.0,,,,Operations and Algebraic Thinking,243,HiAvg,The Real and Complex Number Systems,250,HiAvg,Geometry,210,Low,Statistics and Probability,238.0,HiAvg,,,,2023-01-31 09:01:54,2022-2023,2025,Winter
2660,2660,Winter 2022-2023,1310188,2008-04-19,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154318,2023-01-31,08:57:16,39,222,3.32,37.0,LoAvg,46,0.0,,,,Operations and Algebraic Thinking,224,Avg,The Real and Complex Number Systems,229,Avg,Geometry,224,Avg,Statistics and Probability,213.0,LoAvg,,,,2023-01-31 08:57:16,2022-2023,2026,Winter
2663,2663,Winter 2022-2023,1310189,2006-12-09,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154615,2023-01-31,09:00:44,37,186,3.27,1.0,Low,47,0.0,,,,Operations and Algebraic Thinking,191,Low,The Real and Complex Number Systems,169,Low,Geometry,208,Low,Statistics and Probability,182.0,Low,,,,2023-01-31 09:00:44,2022-2023,2025,Winter
2666,2666,Winter 2022-2023,1312549,2008-05-10,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154398,2023-01-31,08:57:17,57,241,3.34,73.0,HiAvg,48,0.0,,,,Operations and Algebraic Thinking,244,HiAvg,The Real and Complex Number Systems,230,Avg,Geometry,251,High,Statistics and Probability,238.0,HiAvg,,,,2023-01-31 08:57:17,2022-2023,2026,Winter
2669,2669,Winter 2022-2023,1312869,2008-07-09,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154430,2023-01-31,09:08:50,57,242,3.32,75.0,HiAvg,48,0.0,,,,Operations and Algebraic Thinking,240,HiAvg,The Real and Complex Number Systems,250,High,Geometry,234,Avg,Statistics and Probability,243.0,HiAvg,,,,2023-01-31 09:08:50,2022-2023,2026,Winter
2672,2672,Winter 2022-2023,1313571,2008-06-23,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,828722512,2023-01-31,09:08:57,79,275,3.34,99.0,High,53,2.5,,,,Operations and Algebraic Thinking,268,High,The Real and Complex Number Systems,280,High,Geometry,278,High,Statistics and Probability,272.0,High,,,,2023-01-31 09:08:57,2022-2023,2026,Winter
2675,2675,Winter 2022-2023,1314197,2006-05-25,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154535,2023-01-31,09:06:26,65,242,3.34,66.0,HiAvg,53,2.5,,,,Operations and Algebraic Thinking,244,HiAvg,The Real and Complex Number Systems,241,HiAvg,Geometry,248,HiAvg,Statistics and Probability,235.0,Avg,,,,2023-01-31 09:06:26,2022-2023,2024,Winter
2678,2678,Winter 2022-2023,1320263,2006-02-24,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,828394534,2023-01-31,09:01:24,100,242,3.26,70.0,HiAvg,51,0.0,,,,Operations and Algebraic Thinking,248,HiAvg,The Real and Complex Number Systems,246,HiAvg,Geometry,231,Avg,Statistics and Probability,241.0,HiAvg,,,,2023-01-31 09:01:24,2022-2023,2025,Winter
2681,2681,Winter 2022-2023,1324285,2006-06-05,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154058,2023-01-31,09:19:57,26,226,3.44,36.0,LoAvg,40,12.5,,,,Operations and Algebraic Thinking,228,LoAvg,The Real and Complex Number Systems,232,Avg,Geometry,226,LoAvg,Statistics and Probability,219.0,LoAvg,,,,2023-01-31 09:19:57,2022-2023,2024,Winter
2684,2684,Winter 2022-2023,1332516,2008-07-14,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154260,2023-01-31,08:57:16,34,231,3.29,55.0,Avg,55,0.0,,,,Operations and Algebraic Thinking,223,LoAvg,The Real and Complex Number Systems,230,Avg,Geometry,240,HiAvg,Statistics and Probability,233.0,Avg,,,,2023-01-31 08:57:16,2022-2023,2026,Winter
2687,2687,Winter 2022-2023,1332517,2008-01-25,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,828394761,2023-01-31,09:08:58,84,253,3.31,89.0,High,53,0.0,,,,Operations and Algebraic Thinking,258,High,The Real and Complex Number Systems,254,High,Geometry,253,High,Statistics and Probability,249.0,High,,,,2023-01-31 09:08:58,2022-2023,2026,Winter
