column00,Unnamed: 0,TermName,StudentID,StudentDateOfBirth,StudentGender,Grade,Subject,Course,TestName,TestID,TestStartDate,TestStartTime,TestDurationMinutes,TestRITScore,TestStandardError,TestPercentile,AchievementQuintile,PercentCorrect,RapidGuessingPercentage,LexileScore,LexileMin,LexileMax,Goal1Name,Goal1RitScore,Goal1Adjective,Goal2Name,Goal2RitScore,Goal2Adjective,Goal3Name,Goal3RitScore,Goal3Adjective,Goal4Name,Goal4RitScore,Goal4Adjective,Goal5Name,Goal5RitScore,Goal5Adjective,TestStartDateTime,Year,ClassOf,Season
2409,2409,Fall 2022-2023,1332522,2006-12-05,F,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,804908229,2022-09-29,08:58:55,64,227,3.37,62.0,HiAvg,50,0.0,1210.0,1110.0,1260.0,Literary Text,231,HiAvg,Informational Text,225,Avg,Vocabulary,225,Avg,,,,,,,2022-09-29 08:58:55,2022-2023,2025,Fall
2412,2412,Fall 2022-2023,1332523,2007-02-06,M,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,804907839,2022-09-29,08:58:25,66,257,3.95,98.0,High,79,0.0,1790.0,1690.0,1825.0,Literary Text,255,High,Informational Text,268,High,Vocabulary,254,High,,,,,,,2022-09-29 08:58:25,2022-2023,2025,Fall
2415,2415,Fall 2022-2023,1335413,2007-10-09,F,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,804907287,2022-09-29,08:58:29,67,220,3.39,52.0,Avg,45,0.0,1075.0,975.0,1125.0,Literary Text,223,Avg,Informational Text,217,Avg,Vocabulary,220,Avg,,,,,,,2022-09-29 08:58:29,2022-2023,2026,Fall
2418,2418,Fall 2022-2023,191948,2006-01-24,M,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,804907286,2022-09-29,08:58:26,32,218,3.34,42.0,Avg,48,2.5,1035.0,935.0,1085.0,Literary Text,213,LoAvg,Informational Text,215,LoAvg,Vocabulary,224,Avg,,,,,,,2022-09-29 08:58:26,2022-2023,2025,Fall
2421,2421,Fall 2022-2023,325837,2006-03-16,F,11,Language Arts,Reading,Growth: Reading 6+ OR 2019,804907882,2022-09-29,08:54:53,51,234,3.39,72.0,HiAvg,48,5.0,1345.0,1245.0,1395.0,Literary Text,234,HiAvg,Informational Text,237,HiAvg,Vocabulary,230,HiAvg,,,,,,,2022-09-29 08:54:53,2022-2023,2024,Fall
2424,2424,Fall 2022-2023,884239,2005-06-15,F,11,Language Arts,Reading,Growth: Reading 6+ OR 2019,804427340,2022-09-30,10:33:18,56,236,3.47,76.0,HiAvg,48,0.0,1385.0,1285.0,1435.0,Literary Text,235,HiAvg,Informational Text,225,Avg,Vocabulary,246,High,,,,,,,2022-09-30 10:33:18,2022-2023,2024,Fall
2427,2427,Fall 2022-2023,931399,2006-03-02,F,11,Language Arts,Reading,Growth: Reading 6+ OR 2019,804427200,2022-09-30,11:33:00,30,217,3.28,36.0,LoAvg,50,2.5,1015.0,915.0,1065.0,Literary Text,204,Low,Informational Text,223,Avg,Vocabulary,224,Avg,,,,,,,2022-09-30 11:33:00,2022-2023,2024,Fall
2430,2430,Fall 2022-2023,969768,2005-05-10,M,11,Language Arts,Reading,Growth: Reading 6+ OR 2019,804908163,2022-09-29,09:01:27,26,192,3.3,4.0,Low,45,0.0,535.0,435.0,585.0,Literary Text,190,Low,Informational Text,189,Low,Vocabulary,198,Low,,,,,,,2022-09-29 09:01:27,2022-2023,2024,Fall
2433,2433,Winter 2022-2023,1200447,2006-02-02,M,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455389,2023-01-30,09:05:12,64,224,3.35,52.0,Avg,48,0.0,1150.0,1050.0,1200.0,Literary Text,221,Avg,Informational Text,227,Avg,Vocabulary,225,Avg,,,,,,,2023-01-30 09:05:12,2022-2023,2025,Winter
2436,2436,Winter 2022-2023,1201006,2007-06-20,M,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455596,2023-01-30,09:02:38,80,246,3.52,91.0,High,70,0.0,1575.0,1475.0,1625.0,Literary Text,247,High,Informational Text,237,HiAvg,Vocabulary,252,High,,,,,,,2023-01-30 09:02:38,2022-2023,2026,Winter
2439,2439,Winter 2022-2023,1202412,2007-11-01,F,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455147,2023-01-30,09:05:16,46,244,3.43,89.0,High,68,0.0,1540.0,1440.0,1590.0,Literary Text,244,High,Informational Text,242,High,Vocabulary,244,High,,,,,,,2023-01-30 09:05:16,2022-2023,2026,Winter
2442,2442,Winter 2022-2023,1203436,2006-10-29,F,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455522,2023-01-30,09:54:32,26,232,3.33,70.0,HiAvg,51,0.0,1305.0,1205.0,1355.0,Literary Text,226,Avg,Informational Text,233,HiAvg,Vocabulary,238,HiAvg,,,,,,,2023-01-30 09:54:32,2022-2023,2025,Winter
2445,2445,Winter 2022-2023,1206097,2006-01-21,M,11,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455212,2023-01-30,09:09:35,49,225,3.48,51.0,Avg,44,2.439,1170.0,1070.0,1220.0,Literary Text,218,LoAvg,Informational Text,222,Avg,Vocabulary,236,HiAvg,,,,,,,2023-01-30 09:09:35,2022-2023,2024,Winter
2448,2448,Winter 2022-2023,1207949,2006-08-29,F,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455732,2023-01-30,08:57:08,76,250,3.38,94.0,High,60,0.0,1655.0,1555.0,1705.0,Literary Text,249,High,Informational Text,250,High,Vocabulary,250,High,,,,,,,2023-01-30 08:57:08,2022-2023,2025,Winter
2451,2451,Winter 2022-2023,1208784,2006-07-31,F,11,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455520,2023-01-30,10:55:17,41,239,3.25,79.0,HiAvg,55,0.0,1440.0,1340.0,1490.0,Literary Text,237,HiAvg,Informational Text,233,HiAvg,Vocabulary,248,High,,,,,,,2023-01-30 10:55:17,2022-2023,2024,Winter
2454,2454,Winter 2022-2023,1208797,2006-06-14,M,11,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455611,2023-01-30,08:57:42,60,229,3.32,60.0,Avg,45,2.5,1250.0,1150.0,1300.0,Literary Text,223,Avg,Informational Text,227,Avg,Vocabulary,235,HiAvg,,,,,,,2023-01-30 08:57:42,2022-2023,2024,Winter
2457,2457,Winter 2022-2023,1208799,2006-06-08,F,11,Language Arts,Reading,Growth: Reading 6+ OR 2019,828394502,2023-02-02,09:39:24,39,212,3.39,24.0,LoAvg,45,0.0,920.0,820.0,970.0,Literary Text,209,Low,Informational Text,213,LoAvg,Vocabulary,213,LoAvg,,,,,,,2023-02-02 09:39:24,2022-2023,2024,Winter
2460,2460,Winter 2022-2023,1208801,2006-01-02,F,11,Language Arts,Reading,Growth: Reading 6+ OR 2019,829454976,2023-01-30,09:03:21,75,275,10.16,99.0,High,98,0.0,1825.0,1825.0,1825.0,Literary Text,277,High,Informational Text,255,High,Vocabulary,277,High,,,,,,,2023-01-30 09:03:21,2022-2023,2024,Winter
2463,2463,Winter 2022-2023,1208829,2007-04-06,F,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455572,2023-01-30,09:05:11,37,236,3.27,77.0,HiAvg,53,0.0,1385.0,1285.0,1435.0,Literary Text,237,HiAvg,Informational Text,235,HiAvg,Vocabulary,237,HiAvg,,,,,,,2023-01-30 09:05:11,2022-2023,2025,Winter
2466,2466,Winter 2022-2023,1208833,2007-01-25,M,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455488,2023-01-30,09:05:17,75,236,3.26,77.0,HiAvg,53,0.0,1385.0,1285.0,1435.0,Literary Text,232,HiAvg,Informational Text,240,High,Vocabulary,236,HiAvg,,,,,,,2023-01-30 09:05:17,2022-2023,2025,Winter
2469,2469,Winter 2022-2023,1208840,2006-04-19,M,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455659,2023-01-30,09:12:40,71,222,3.31,48.0,Avg,49,0.0,1115.0,1015.0,1165.0,Literary Text,218,LoAvg,Informational Text,217,LoAvg,Vocabulary,231,HiAvg,,,,,,,2023-01-30 09:12:40,2022-2023,2025,Winter
2472,2472,Winter 2022-2023,1208848,2006-03-23,M,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455397,2023-01-30,08:57:04,55,234,3.3,73.0,HiAvg,49,0.0,1345.0,1245.0,1395.0,Literary Text,233,HiAvg,Informational Text,237,HiAvg,Vocabulary,231,HiAvg,,,,,,,2023-01-30 08:57:04,2022-2023,2025,Winter
2475,2475,Winter 2022-2023,1209288,2007-05-31,F,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455121,2023-01-30,08:57:00,48,225,3.35,55.0,Avg,48,0.0,1170.0,1070.0,1220.0,Literary Text,223,Avg,Informational Text,227,Avg,Vocabulary,224,Avg,,,,,,,2023-01-30 08:57:00,2022-2023,2025,Winter
2478,2478,Winter 2022-2023,1209648,2007-09-05,M,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455050,2023-01-30,08:57:03,76,230,3.32,65.0,HiAvg,54,0.0,1270.0,1170.0,1320.0,Literary Text,233,HiAvg,Informational Text,224,Avg,Vocabulary,232,HiAvg,,,,,,,2023-01-30 08:57:03,2022-2023,2025,Winter
2481,2481,Winter 2022-2023,1209657,2007-05-12,F,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455512,2023-01-30,09:06:57,64,245,3.46,89.0,High,60,2.5,1555.0,1455.0,1605.0,Literary Text,246,High,Informational Text,245,High,Vocabulary,243,High,,,,,,,2023-01-30 09:06:57,2022-2023,2025,Winter
2484,2484,Winter 2022-2023,1211467,2007-03-15,F,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455235,2023-01-30,09:05:17,63,233,3.34,71.0,HiAvg,50,0.0,1325.0,1225.0,1375.0,Literary Text,234,HiAvg,Informational Text,229,HiAvg,Vocabulary,237,HiAvg,,,,,,,2023-01-30 09:05:17,2022-2023,2025,Winter
2487,2487,Winter 2022-2023,1211739,2006-12-22,F,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455579,2023-01-30,09:05:27,32,218,3.35,39.0,LoAvg,49,0.0,1035.0,935.0,1085.0,Literary Text,222,Avg,Informational Text,213,LoAvg,Vocabulary,219,Avg,,,,,,,2023-01-30 09:05:27,2022-2023,2025,Winter
2490,2490,Winter 2022-2023,1212709,2006-04-18,F,11,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455441,2023-01-30,09:03:17,38,240,3.31,81.0,High,53,0.0,1460.0,1360.0,1510.0,Literary Text,237,HiAvg,Informational Text,240,HiAvg,Vocabulary,244,High,,,,,,,2023-01-30 09:03:17,2022-2023,2024,Winter
2493,2493,Winter 2022-2023,1219381,2008-05-30,M,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455105,2023-01-30,08:57:08,68,238,3.33,82.0,High,53,0.0,1420.0,1320.0,1470.0,Literary Text,243,High,Informational Text,236,HiAvg,Vocabulary,236,HiAvg,,,,,,,2023-01-30 08:57:08,2022-2023,2026,Winter
2496,2496,Winter 2022-2023,1219951,2007-05-23,M,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455048,2023-01-30,09:05:09,56,250,3.87,94.0,High,77,0.0,1655.0,1555.0,1705.0,Literary Text,247,High,Informational Text,254,High,Vocabulary,249,High,,,,,,,2023-01-30 09:05:09,2022-2023,2026,Winter
2499,2499,Winter 2022-2023,1221819,2008-07-25,F,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455859,2023-01-30,08:57:15,49,242,3.42,87.0,High,55,0.0,1500.0,1400.0,1550.0,Literary Text,233,HiAvg,Informational Text,244,High,Vocabulary,249,High,,,,,,,2023-01-30 08:57:15,2022-2023,2026,Winter
2502,2502,Winter 2022-2023,1221822,2008-02-19,F,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455217,2023-01-30,09:05:15,53,216,3.46,40.0,LoAvg,56,0.0,1000.0,900.0,1050.0,Literary Text,215,LoAvg,Informational Text,220,Avg,Vocabulary,212,LoAvg,,,,,,,2023-01-30 09:05:15,2022-2023,2026,Winter
2505,2505,Winter 2022-2023,1221823,2007-07-05,M,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455590,2023-01-30,09:05:08,54,235,3.28,78.0,HiAvg,49,0.0,1365.0,1265.0,1415.0,Literary Text,237,HiAvg,Informational Text,236,HiAvg,Vocabulary,232,HiAvg,,,,,,,2023-01-30 09:05:08,2022-2023,2026,Winter
2508,2508,Winter 2022-2023,1221824,2008-02-19,F,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455656,2023-01-30,09:05:57,59,234,3.45,76.0,HiAvg,48,0.0,1345.0,1245.0,1395.0,Literary Text,220,Avg,Informational Text,237,HiAvg,Vocabulary,246,High,,,,,,,2023-01-30 09:05:57,2022-2023,2026,Winter
2511,2511,Winter 2022-2023,1221825,2007-10-18,F,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455521,2023-01-30,09:20:12,49,241,3.34,86.0,High,53,0.0,1480.0,1380.0,1530.0,Literary Text,239,High,Informational Text,242,High,Vocabulary,243,High,,,,,,,2023-01-30 09:20:12,2022-2023,2026,Winter
2514,2514,Winter 2022-2023,1221826,2007-08-07,M,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455236,2023-01-30,08:57:15,49,236,3.35,80.0,HiAvg,55,2.5,1385.0,1285.0,1435.0,Literary Text,234,HiAvg,Informational Text,229,HiAvg,Vocabulary,244,High,,,,,,,2023-01-30 08:57:15,2022-2023,2026,Winter
2517,2517,Winter 2022-2023,1221827,2007-12-21,M,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455696,2023-01-30,09:05:20,49,235,3.34,78.0,HiAvg,51,0.0,1365.0,1265.0,1415.0,Literary Text,237,HiAvg,Informational Text,229,HiAvg,Vocabulary,240,High,,,,,,,2023-01-30 09:05:20,2022-2023,2026,Winter
2520,2520,Winter 2022-2023,1221828,2007-12-21,M,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,828722468,2023-01-30,08:57:16,102,223,3.27,55.0,Avg,55,0.0,1135.0,1035.0,1185.0,Literary Text,213,LoAvg,Informational Text,231,HiAvg,Vocabulary,224,Avg,,,,,,,2023-01-30 08:57:16,2022-2023,2026,Winter
2523,2523,Winter 2022-2023,1221829,2007-09-21,M,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455550,2023-01-30,08:57:15,79,234,3.48,76.0,HiAvg,48,0.0,1345.0,1245.0,1395.0,Literary Text,233,HiAvg,Informational Text,233,HiAvg,Vocabulary,236,HiAvg,,,,,,,2023-01-30 08:57:15,2022-2023,2026,Winter
2526,2526,Winter 2022-2023,1221830,2007-11-19,F,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455337,2023-01-30,09:05:16,70,228,3.29,66.0,HiAvg,53,0.0,1230.0,1130.0,1280.0,Literary Text,226,HiAvg,Informational Text,224,Avg,Vocabulary,233,HiAvg,,,,,,,2023-01-30 09:05:16,2022-2023,2026,Winter
2529,2529,Winter 2022-2023,1221834,2007-03-06,F,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455446,2023-01-30,08:57:05,40,241,3.43,84.0,High,60,0.0,1480.0,1380.0,1530.0,Literary Text,244,High,Informational Text,242,High,Vocabulary,239,High,,,,,,,2023-01-30 08:57:05,2022-2023,2025,Winter
2532,2532,Winter 2022-2023,1221836,2007-02-13,F,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455414,2023-01-30,09:05:08,44,244,3.43,88.0,High,70,0.0,1540.0,1440.0,1590.0,Literary Text,242,High,Informational Text,243,High,Vocabulary,247,High,,,,,,,2023-01-30 09:05:08,2022-2023,2025,Winter
2535,2535,Winter 2022-2023,1221837,2006-10-25,F,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,828722171,2023-02-01,09:08:30,83,242,3.38,86.0,High,58,0.0,1500.0,1400.0,1550.0,Literary Text,247,High,Informational Text,239,High,Vocabulary,240,High,,,,,,,2023-02-01 09:08:30,2022-2023,2025,Winter
2538,2538,Winter 2022-2023,1221838,2007-02-14,F,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455049,2023-01-30,08:57:15,62,231,3.32,68.0,HiAvg,50,0.0,1285.0,1185.0,1335.0,Literary Text,232,HiAvg,Informational Text,229,HiAvg,Vocabulary,233,HiAvg,,,,,,,2023-01-30 08:57:15,2022-2023,2025,Winter
2541,2541,Winter 2022-2023,1221840,2007-08-30,F,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,828722336,2023-02-01,09:35:05,50,221,3.27,46.0,Avg,50,0.0,1095.0,995.0,1145.0,Literary Text,230,HiAvg,Informational Text,212,LoAvg,Vocabulary,221,Avg,,,,,,,2023-02-01 09:35:05,2022-2023,2025,Winter
2544,2544,Winter 2022-2023,1221842,2006-01-10,F,11,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455174,2023-01-30,09:03:27,88,250,3.88,92.0,High,79,0.0,1655.0,1555.0,1705.0,Literary Text,249,High,Informational Text,248,High,Vocabulary,251,High,,,,,,,2023-01-30 09:03:27,2022-2023,2024,Winter
2547,2547,Winter 2022-2023,1223425,2008-04-22,M,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455110,2023-01-30,09:05:10,58,228,3.29,66.0,HiAvg,48,0.0,1230.0,1130.0,1280.0,Literary Text,232,HiAvg,Informational Text,231,HiAvg,Vocabulary,222,Avg,,,,,,,2023-01-30 09:05:10,2022-2023,2026,Winter
2550,2550,Winter 2022-2023,1224828,2007-04-29,M,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455944,2023-01-30,08:56:58,50,241,3.33,85.0,High,53,0.0,1480.0,1380.0,1530.0,Literary Text,233,HiAvg,Informational Text,239,High,Vocabulary,253,High,,,,,,,2023-01-30 08:56:58,2022-2023,2025,Winter
2553,2553,Winter 2022-2023,1225957,2008-05-02,M,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455545,2023-01-30,09:05:17,49,219,3.43,47.0,Avg,50,0.0,1055.0,955.0,1105.0,Literary Text,209,LoAvg,Informational Text,224,Avg,Vocabulary,226,HiAvg,,,,,,,2023-01-30 09:05:17,2022-2023,2026,Winter
2556,2556,Winter 2022-2023,1226140,2008-09-26,M,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,828722445,2023-01-30,08:57:05,118,241,3.33,86.0,High,50,0.0,1480.0,1380.0,1530.0,Literary Text,236,HiAvg,Informational Text,245,High,Vocabulary,240,High,,,,,,,2023-01-30 08:57:05,2022-2023,2026,Winter
2559,2559,Winter 2022-2023,1226462,2006-07-26,M,11,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455083,2023-01-30,09:03:19,56,238,3.4,77.0,HiAvg,45,0.0,1420.0,1320.0,1470.0,Literary Text,245,High,Informational Text,235,HiAvg,Vocabulary,232,HiAvg,,,,,,,2023-01-30 09:03:19,2022-2023,2024,Winter
2562,2562,Winter 2022-2023,1229206,2008-09-19,F,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455013,2023-01-30,08:57:14,78,232,3.41,73.0,HiAvg,54,0.0,1305.0,1205.0,1355.0,Literary Text,234,HiAvg,Informational Text,238,High,Vocabulary,224,Avg,,,,,,,2023-01-30 08:57:14,2022-2023,2026,Winter
2565,2565,Winter 2022-2023,1230265,2007-10-29,F,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455411,2023-01-30,09:05:12,50,240,3.25,85.0,High,53,0.0,1460.0,1360.0,1510.0,Literary Text,240,High,Informational Text,238,High,Vocabulary,241,High,,,,,,,2023-01-30 09:05:12,2022-2023,2026,Winter
2568,2568,Winter 2022-2023,1232073,2006-10-26,F,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455327,2023-01-30,08:57:05,53,238,3.27,80.0,HiAvg,53,0.0,1420.0,1320.0,1470.0,Literary Text,240,High,Informational Text,237,HiAvg,Vocabulary,236,HiAvg,,,,,,,2023-01-30 08:57:05,2022-2023,2025,Winter
2571,2571,Winter 2022-2023,1242389,2008-03-18,F,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455635,2023-01-30,09:05:14,68,232,3.29,73.0,HiAvg,55,0.0,1305.0,1205.0,1355.0,Literary Text,232,HiAvg,Informational Text,220,Avg,Vocabulary,243,High,,,,,,,2023-01-30 09:05:14,2022-2023,2026,Winter
2574,2574,Winter 2022-2023,1242395,2007-08-01,F,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455026,2023-01-30,09:05:20,54,218,3.29,45.0,Avg,50,0.0,1035.0,935.0,1085.0,Literary Text,218,Avg,Informational Text,220,Avg,Vocabulary,217,Avg,,,,,,,2023-01-30 09:05:20,2022-2023,2026,Winter
2577,2577,Winter 2022-2023,1242396,2007-08-01,F,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455822,2023-01-30,08:57:15,50,220,3.46,49.0,Avg,45,0.0,1075.0,975.0,1125.0,Literary Text,216,Avg,Informational Text,223,Avg,Vocabulary,220,Avg,,,,,,,2023-01-30 08:57:15,2022-2023,2026,Winter
2580,2580,Winter 2022-2023,1242606,2008-06-09,F,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455134,2023-01-30,08:57:11,42,224,3.33,57.0,Avg,51,2.5641,1150.0,1050.0,1200.0,Literary Text,221,Avg,Informational Text,220,Avg,Vocabulary,231,HiAvg,,,,,,,2023-01-30 08:57:11,2022-2023,2026,Winter
2583,2583,Winter 2022-2023,1242614,2007-11-19,M,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455369,2023-01-30,09:05:19,32,239,3.37,84.0,High,55,0.0,1440.0,1340.0,1490.0,Literary Text,241,High,Informational Text,230,HiAvg,Vocabulary,246,High,,,,,,,2023-01-30 09:05:19,2022-2023,2026,Winter
2586,2586,Winter 2022-2023,1246021,2007-02-16,F,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,828722623,2023-02-01,09:09:49,45,223,3.41,50.0,Avg,48,2.5,1135.0,1035.0,1185.0,Literary Text,204,Low,Informational Text,231,HiAvg,Vocabulary,232,HiAvg,,,,,,,2023-02-01 09:09:49,2022-2023,2025,Winter
2589,2589,Winter 2022-2023,1246023,2006-07-29,F,11,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455359,2023-01-30,08:57:43,68,235,3.31,72.0,HiAvg,55,0.0,1365.0,1265.0,1415.0,Literary Text,234,HiAvg,Informational Text,230,HiAvg,Vocabulary,241,High,,,,,,,2023-01-30 08:57:43,2022-2023,2024,Winter
2592,2592,Winter 2022-2023,1246025,2005-05-30,M,11,Language Arts,Reading,Growth: Reading 6+ OR 2019,829456011,2023-01-30,09:00:39,44,234,3.37,70.0,HiAvg,50,0.0,1345.0,1245.0,1395.0,Literary Text,231,HiAvg,Informational Text,229,Avg,Vocabulary,241,High,,,,,,,2023-01-30 09:00:39,2022-2023,2024,Winter
2595,2595,Winter 2022-2023,1250314,2006-02-19,F,11,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455223,2023-01-30,08:57:46,39,220,3.3,40.0,LoAvg,53,0.0,1075.0,975.0,1125.0,Literary Text,221,Avg,Informational Text,214,LoAvg,Vocabulary,224,Avg,,,,,,,2023-01-30 08:57:46,2022-2023,2024,Winter
2598,2598,Winter 2022-2023,1256362,2006-09-13,F,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455568,2023-01-30,08:58:36,61,239,3.46,82.0,High,57,2.381,1440.0,1340.0,1490.0,Literary Text,246,High,Informational Text,237,HiAvg,Vocabulary,234,HiAvg,,,,,,,2023-01-30 08:58:36,2022-2023,2025,Winter
2601,2601,Winter 2022-2023,1259263,2008-04-28,F,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455473,2023-01-30,09:05:18,75,227,3.36,64.0,HiAvg,56,0.0,1210.0,1110.0,1260.0,Literary Text,227,HiAvg,Informational Text,228,HiAvg,Vocabulary,227,HiAvg,,,,,,,2023-01-30 09:05:18,2022-2023,2026,Winter
2604,2604,Winter 2022-2023,1261848,2008-02-06,M,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455443,2023-01-30,09:05:21,68,242,3.28,87.0,High,58,0.0,1500.0,1400.0,1550.0,Literary Text,239,High,Informational Text,242,High,Vocabulary,245,High,,,,,,,2023-01-30 09:05:21,2022-2023,2026,Winter
2607,2607,Winter 2022-2023,1261857,2005-12-14,F,11,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455225,2023-01-30,09:03:17,37,236,3.31,74.0,HiAvg,50,0.0,1385.0,1285.0,1435.0,Literary Text,238,HiAvg,Informational Text,229,Avg,Vocabulary,240,HiAvg,,,,,,,2023-01-30 09:03:17,2022-2023,2024,Winter
2610,2610,Winter 2022-2023,1262516,2007-12-14,F,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455140,2023-01-30,08:57:14,95,217,3.29,43.0,Avg,49,0.0,1015.0,915.0,1065.0,Literary Text,214,LoAvg,Informational Text,211,LoAvg,Vocabulary,225,Avg,,,,,,,2023-01-30 08:57:14,2022-2023,2026,Winter
2613,2613,Winter 2022-2023,1270043,2007-07-23,M,10,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455969,2023-01-30,09:05:16,50,252,3.94,95.0,High,79,0.0,1690.0,1590.0,1740.0,Literary Text,255,High,Informational Text,247,High,Vocabulary,254,High,,,,,,,2023-01-30 09:05:16,2022-2023,2025,Winter
2616,2616,Winter 2022-2023,1271023,2006-01-20,F,11,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455828,2023-01-30,09:03:23,38,236,3.34,74.0,HiAvg,50,0.0,1385.0,1285.0,1435.0,Literary Text,229,Avg,Informational Text,238,HiAvg,Vocabulary,242,High,,,,,,,2023-01-30 09:03:23,2022-2023,2024,Winter
2619,2619,Winter 2022-2023,1273533,2008-02-24,M,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455190,2023-01-30,08:57:11,90,229,3.3,67.0,HiAvg,50,0.0,1250.0,1150.0,1300.0,Literary Text,228,HiAvg,Informational Text,231,HiAvg,Vocabulary,229,HiAvg,,,,,,,2023-01-30 08:57:11,2022-2023,2026,Winter
2622,2622,Winter 2022-2023,1274317,2006-02-23,F,11,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455588,2023-01-30,09:09:22,38,208,3.34,18.0,Low,55,2.5,845.0,745.0,895.0,Literary Text,209,Low,Informational Text,204,Low,Vocabulary,211,LoAvg,,,,,,,2023-01-30 09:09:22,2022-2023,2024,Winter
2625,2625,Winter 2022-2023,1274334,2005-12-21,M,11,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455440,2023-01-30,09:07:52,57,214,3.37,28.0,LoAvg,53,2.5,960.0,860.0,1010.0,Literary Text,210,LoAvg,Informational Text,209,Low,Vocabulary,224,Avg,,,,,,,2023-01-30 09:07:52,2022-2023,2024,Winter
2628,2628,Winter 2022-2023,1282530,2007-10-15,M,9,Language Arts,Reading,Growth: Reading 6+ OR 2019,829455528,2023-01-30,08:57:05,47,212,3.29,32.0,LoAvg,50,0.0,920.0,820.0,970.0,Literary Text,212,LoAvg,Informational Text,204,Low,Vocabulary,220,Avg,,,,,,,2023-01-30 08:57:05,2022-2023,2026,Winter
2631,2631,Winter 2022-2023,1282531,2006-01-24,M,11,Language Arts,Reading,Growth: Reading 6+ OR 2019,828394594,2023-02-02,09:51:35,33,226,3.32,53.0,Avg,45,15.0,1190.0,1090.0,1240.0,Literary Text,221,Avg,Informational Text,221,Avg,Vocabulary,236,HiAvg,,,,,,,2023-02-02 09:51:35,2022-2023,2024,Winter
