column00,Unnamed: 0,TermName,StudentID,StudentDateOfBirth,StudentGender,Grade,Subject,Course,TestName,TestID,TestStartDate,TestStartTime,TestDurationMinutes,TestRITScore,TestStandardError,TestPercentile,AchievementQuintile,PercentCorrect,RapidGuessingPercentage,LexileScore,LexileMin,LexileMax,Goal1Name,Goal1RitScore,Goal1Adjective,Goal2Name,Goal2RitScore,Goal2Adjective,Goal3Name,Goal3RitScore,Goal3Adjective,Goal4Name,Goal4RitScore,Goal4Adjective,Goal5Name,Goal5RitScore,Goal5Adjective,TestStartDateTime,Year,ClassOf,Season
2323,2323,Fall 2022-2023,1262516,2007-12-14,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427278,2022-09-30,08:50:49,58,213,3.11,41.0,Avg,49,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",217,Avg,"Language: Understand, Edit for Grammar, Usage",216,Avg,"Language: Understand, Edit for Mechanics",207,LoAvg,,,,,,,2022-09-30 08:50:49,2022-2023,2026,Fall
2326,2326,Fall 2022-2023,1270043,2007-07-23,M,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427410,2022-09-30,08:56:08,33,238,3.15,90.0,High,58,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",243,High,"Language: Understand, Edit for Grammar, Usage",245,High,"Language: Understand, Edit for Mechanics",228,HiAvg,,,,,,,2022-09-30 08:56:08,2022-2023,2025,Fall
2329,2329,Fall 2022-2023,1271023,2006-01-20,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427454,2022-09-30,08:53:23,32,239,3.22,89.0,High,58,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",244,High,"Language: Understand, Edit for Grammar, Usage",236,High,"Language: Understand, Edit for Mechanics",239,High,,,,,,,2022-09-30 08:53:23,2022-2023,2024,Fall
2332,2332,Fall 2022-2023,1273533,2008-02-24,M,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427404,2022-09-30,08:50:40,41,223,3.17,66.0,HiAvg,56,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",222,HiAvg,"Language: Understand, Edit for Grammar, Usage",231,High,"Language: Understand, Edit for Mechanics",216,Avg,,,,,,,2022-09-30 08:50:40,2022-2023,2026,Fall
2335,2335,Fall 2022-2023,1274317,2006-02-23,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427174,2022-09-30,08:53:30,21,215,3.17,35.0,LoAvg,53,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",212,LoAvg,"Language: Understand, Edit for Grammar, Usage",217,Avg,"Language: Understand, Edit for Mechanics",215,LoAvg,,,,,,,2022-09-30 08:53:30,2022-2023,2024,Fall
2338,2338,Fall 2022-2023,1274334,2005-12-21,M,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427201,2022-09-30,08:57:12,29,213,3.22,30.0,LoAvg,49,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",216,LoAvg,"Language: Understand, Edit for Grammar, Usage",207,Low,"Language: Understand, Edit for Mechanics",217,Avg,,,,,,,2022-09-30 08:57:12,2022-2023,2024,Fall
2341,2341,Fall 2022-2023,1282530,2007-10-15,M,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427177,2022-09-30,08:50:40,25,226,3.26,73.0,HiAvg,60,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",219,Avg,"Language: Understand, Edit for Grammar, Usage",223,HiAvg,"Language: Understand, Edit for Mechanics",234,High,,,,,,,2022-09-30 08:50:40,2022-2023,2026,Fall
2344,2344,Fall 2022-2023,1282531,2006-01-24,M,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427409,2022-09-30,08:57:35,35,235,3.22,83.0,High,53,4.6512,,,,"Writing: Write, Revise Texts for Purpose and Audience",237,High,"Language: Understand, Edit for Grammar, Usage",237,High,"Language: Understand, Edit for Mechanics",232,HiAvg,,,,,,,2022-09-30 08:57:35,2022-2023,2024,Fall
2347,2347,Fall 2022-2023,1282541,2007-05-17,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427560,2022-09-30,08:56:11,28,254,4.46,99.0,High,86,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",267,High,"Language: Understand, Edit for Grammar, Usage",247,High,"Language: Understand, Edit for Mechanics",248,High,,,,,,,2022-09-30 08:56:11,2022-2023,2025,Fall
2350,2350,Fall 2022-2023,1286632,2007-02-07,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427209,2022-09-30,08:53:20,26,225,3.21,61.0,HiAvg,47,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",230,HiAvg,"Language: Understand, Edit for Grammar, Usage",227,HiAvg,"Language: Understand, Edit for Mechanics",218,Avg,,,,,,,2022-09-30 08:53:20,2022-2023,2024,Fall
2353,2353,Fall 2022-2023,1288447,2007-07-14,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427448,2022-09-30,08:56:10,20,220,3.13,53.0,Avg,51,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",214,LoAvg,"Language: Understand, Edit for Grammar, Usage",226,HiAvg,"Language: Understand, Edit for Mechanics",219,Avg,,,,,,,2022-09-30 08:56:10,2022-2023,2025,Fall
2356,2356,Fall 2022-2023,1291690,2008-01-03,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427252,2022-09-30,08:51:45,37,216,3.26,48.0,Avg,47,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",226,HiAvg,"Language: Understand, Edit for Grammar, Usage",206,LoAvg,"Language: Understand, Edit for Mechanics",217,Avg,,,,,,,2022-09-30 08:51:45,2022-2023,2026,Fall
2359,2359,Fall 2022-2023,1293564,2007-09-17,M,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427363,2022-09-30,08:50:35,26,239,3.29,92.0,High,58,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",241,High,"Language: Understand, Edit for Grammar, Usage",236,High,"Language: Understand, Edit for Mechanics",239,High,,,,,,,2022-09-30 08:50:35,2022-2023,2026,Fall
2362,2362,Fall 2022-2023,1293565,2008-03-23,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427277,2022-09-30,08:50:58,35,229,3.13,79.0,HiAvg,51,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",224,HiAvg,"Language: Understand, Edit for Grammar, Usage",226,HiAvg,"Language: Understand, Edit for Mechanics",236,High,,,,,,,2022-09-30 08:50:58,2022-2023,2026,Fall
2365,2365,Fall 2022-2023,1299796,2006-10-07,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,803204489,2022-10-06,10:49:47,46,225,3.15,66.0,HiAvg,53,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",224,HiAvg,"Language: Understand, Edit for Grammar, Usage",225,HiAvg,"Language: Understand, Edit for Mechanics",224,HiAvg,,,,,,,2022-10-06 10:49:47,2022-2023,2025,Fall
2368,2368,Fall 2022-2023,1306370,2006-05-04,M,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427518,2022-09-30,08:53:13,26,230,3.16,73.0,HiAvg,51,2.3256,,,,"Writing: Write, Revise Texts for Purpose and Audience",231,HiAvg,"Language: Understand, Edit for Grammar, Usage",229,HiAvg,"Language: Understand, Edit for Mechanics",229,HiAvg,,,,,,,2022-09-30 08:53:13,2022-2023,2024,Fall
2371,2371,Fall 2022-2023,1308931,2006-10-09,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,803853638,2022-10-04,11:35:46,33,230,3.26,77.0,HiAvg,51,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",230,HiAvg,"Language: Understand, Edit for Grammar, Usage",225,HiAvg,"Language: Understand, Edit for Mechanics",236,High,,,,,,,2022-10-04 11:35:46,2022-2023,2025,Fall
2374,2374,Fall 2022-2023,1310188,2008-04-19,M,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427344,2022-09-30,08:51:46,35,211,3.15,36.0,LoAvg,49,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",209,LoAvg,"Language: Understand, Edit for Grammar, Usage",214,Avg,"Language: Understand, Edit for Mechanics",211,LoAvg,,,,,,,2022-09-30 08:51:46,2022-2023,2026,Fall
2377,2377,Fall 2022-2023,1310189,2006-12-09,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427186,2022-09-30,08:56:34,26,211,3.21,30.0,LoAvg,49,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",214,LoAvg,"Language: Understand, Edit for Grammar, Usage",211,LoAvg,"Language: Understand, Edit for Mechanics",209,LoAvg,,,,,,,2022-09-30 08:56:34,2022-2023,2025,Fall
2380,2380,Fall 2022-2023,1312549,2008-05-10,M,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427194,2022-09-30,08:51:45,41,218,3.16,53.0,Avg,51,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",214,Avg,"Language: Understand, Edit for Grammar, Usage",225,HiAvg,"Language: Understand, Edit for Mechanics",213,Avg,,,,,,,2022-09-30 08:51:45,2022-2023,2026,Fall
2383,2383,Fall 2022-2023,1312869,2008-07-09,M,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427163,2022-09-30,08:50:43,42,226,3.25,73.0,HiAvg,47,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",231,High,"Language: Understand, Edit for Grammar, Usage",227,HiAvg,"Language: Understand, Edit for Mechanics",221,Avg,,,,,,,2022-09-30 08:50:43,2022-2023,2026,Fall
2386,2386,Fall 2022-2023,1313571,2008-06-23,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427214,2022-09-30,08:54:10,25,254,3.56,99.0,High,72,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",251,High,"Language: Understand, Edit for Grammar, Usage",251,High,"Language: Understand, Edit for Mechanics",261,High,,,,,,,2022-09-30 08:54:10,2022-2023,2026,Fall
2389,2389,Fall 2022-2023,1314197,2006-05-25,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427497,2022-09-30,08:53:16,35,207,3.28,18.0,Low,44,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",215,LoAvg,"Language: Understand, Edit for Grammar, Usage",201,Low,"Language: Understand, Edit for Mechanics",207,Low,,,,,,,2022-09-30 08:53:16,2022-2023,2024,Fall
2392,2392,Fall 2022-2023,1320263,2006-02-24,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427546,2022-09-30,08:56:09,50,232,3.15,81.0,High,51,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",232,HiAvg,"Language: Understand, Edit for Grammar, Usage",236,High,"Language: Understand, Edit for Mechanics",230,HiAvg,,,,,,,2022-09-30 08:56:09,2022-2023,2025,Fall
2395,2395,Fall 2022-2023,1324285,2006-06-05,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427290,2022-09-30,08:56:41,14,221,3.59,51.0,Avg,42,11.6279,,,,"Writing: Write, Revise Texts for Purpose and Audience",227,HiAvg,"Language: Understand, Edit for Grammar, Usage",225,HiAvg,"Language: Understand, Edit for Mechanics",213,LoAvg,,,,,,,2022-09-30 08:56:41,2022-2023,2024,Fall
2398,2398,Fall 2022-2023,1332516,2008-07-14,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427259,2022-09-30,08:51:41,25,211,3.14,36.0,LoAvg,47,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",215,Avg,"Language: Understand, Edit for Grammar, Usage",213,Avg,"Language: Understand, Edit for Mechanics",205,LoAvg,,,,,,,2022-09-30 08:51:41,2022-2023,2026,Fall
2401,2401,Fall 2022-2023,1332517,2008-01-25,M,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427549,2022-09-30,08:50:44,52,235,3.19,88.0,High,51,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",244,High,"Language: Understand, Edit for Grammar, Usage",229,HiAvg,"Language: Understand, Edit for Mechanics",231,High,,,,,,,2022-09-30 08:50:44,2022-2023,2026,Fall
2404,2404,Fall 2022-2023,1332521,2007-11-23,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427197,2022-09-30,08:51:47,33,219,3.24,56.0,Avg,51,2.3256,,,,"Writing: Write, Revise Texts for Purpose and Audience",230,HiAvg,"Language: Understand, Edit for Grammar, Usage",207,LoAvg,"Language: Understand, Edit for Mechanics",220,Avg,,,,,,,2022-09-30 08:51:47,2022-2023,2026,Fall
2407,2407,Fall 2022-2023,1332522,2006-12-05,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427221,2022-09-30,08:58:44,41,216,3.14,43.0,Avg,49,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",220,Avg,"Language: Understand, Edit for Grammar, Usage",218,Avg,"Language: Understand, Edit for Mechanics",211,LoAvg,,,,,,,2022-09-30 08:58:44,2022-2023,2025,Fall
2410,2410,Fall 2022-2023,1332523,2007-02-06,M,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427171,2022-09-30,08:57:03,41,259,4.08,99.0,High,81,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",257,High,"Language: Understand, Edit for Grammar, Usage",270,High,"Language: Understand, Edit for Mechanics",252,High,,,,,,,2022-09-30 08:57:03,2022-2023,2025,Fall
2413,2413,Fall 2022-2023,1335413,2007-10-09,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427187,2022-09-30,08:56:42,25,213,3.17,41.0,Avg,49,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",213,Avg,"Language: Understand, Edit for Grammar, Usage",206,LoAvg,"Language: Understand, Edit for Mechanics",221,HiAvg,,,,,,,2022-09-30 08:56:42,2022-2023,2026,Fall
2416,2416,Fall 2022-2023,191948,2006-01-24,M,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427493,2022-09-30,08:56:41,22,224,3.52,63.0,HiAvg,44,2.3256,,,,"Writing: Write, Revise Texts for Purpose and Audience",229,HiAvg,"Language: Understand, Edit for Grammar, Usage",217,Avg,"Language: Understand, Edit for Mechanics",226,HiAvg,,,,,,,2022-09-30 08:56:41,2022-2023,2025,Fall
2419,2419,Fall 2022-2023,325837,2006-03-16,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427202,2022-09-30,08:53:25,24,220,3.34,48.0,Avg,42,4.6512,,,,"Writing: Write, Revise Texts for Purpose and Audience",225,HiAvg,"Language: Understand, Edit for Grammar, Usage",208,LoAvg,"Language: Understand, Edit for Mechanics",228,HiAvg,,,,,,,2022-09-30 08:53:25,2022-2023,2024,Fall
2422,2422,Fall 2022-2023,884239,2005-06-15,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427514,2022-09-30,08:53:18,32,236,3.27,85.0,High,58,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",243,High,"Language: Understand, Edit for Grammar, Usage",221,Avg,"Language: Understand, Edit for Mechanics",246,High,,,,,,,2022-09-30 08:53:18,2022-2023,2024,Fall
2425,2425,Fall 2022-2023,931399,2006-03-02,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427164,2022-09-30,08:53:23,31,239,3.17,89.0,High,56,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",238,High,"Language: Understand, Edit for Grammar, Usage",241,High,"Language: Understand, Edit for Mechanics",238,High,,,,,,,2022-09-30 08:53:23,2022-2023,2024,Fall
2428,2428,Fall 2022-2023,969768,2005-05-10,M,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,804427319,2022-09-30,09:01:05,24,201,3.2,9.0,Low,49,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",193,Low,"Language: Understand, Edit for Grammar, Usage",206,Low,"Language: Understand, Edit for Mechanics",204,Low,,,,,,,2022-09-30 09:01:05,2022-2023,2024,Fall
2431,2431,Winter 2022-2023,1200447,2006-02-02,M,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394803,2023-02-02,08:55:22,41,235,3.24,84.0,High,56,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",233,HiAvg,"Language: Understand, Edit for Grammar, Usage",237,High,"Language: Understand, Edit for Mechanics",236,High,,,,,,,2023-02-02 08:55:22,2022-2023,2025,Winter
2434,2434,Winter 2022-2023,1201006,2007-06-20,M,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394595,2023-02-02,08:57:49,49,246,3.99,96.0,High,79,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",248,High,"Language: Understand, Edit for Grammar, Usage",245,High,"Language: Understand, Edit for Mechanics",245,High,,,,,,,2023-02-02 08:57:49,2022-2023,2026,Winter
2437,2437,Winter 2022-2023,1202412,2007-11-01,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394602,2023-02-02,08:55:10,25,246,3.76,96.0,High,77,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",246,High,"Language: Understand, Edit for Grammar, Usage",247,High,"Language: Understand, Edit for Mechanics",243,High,,,,,,,2023-02-02 08:55:10,2022-2023,2026,Winter
2440,2440,Winter 2022-2023,1203436,2006-10-29,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394683,2023-02-02,08:57:57,22,235,3.22,84.0,High,51,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",240,High,"Language: Understand, Edit for Grammar, Usage",233,HiAvg,"Language: Understand, Edit for Mechanics",231,HiAvg,,,,,,,2023-02-02 08:57:57,2022-2023,2025,Winter
2443,2443,Winter 2022-2023,1206097,2006-01-21,M,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394693,2023-02-02,08:56:42,28,226,3.21,61.0,HiAvg,47,2.3256,,,,"Writing: Write, Revise Texts for Purpose and Audience",222,Avg,"Language: Understand, Edit for Grammar, Usage",225,Avg,"Language: Understand, Edit for Mechanics",230,HiAvg,,,,,,,2023-02-02 08:56:42,2022-2023,2024,Winter
2446,2446,Winter 2022-2023,1207949,2006-08-29,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394571,2023-02-02,08:57:58,45,246,3.22,96.0,High,56,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",252,High,"Language: Understand, Edit for Grammar, Usage",241,High,"Language: Understand, Edit for Mechanics",245,High,,,,,,,2023-02-02 08:57:58,2022-2023,2025,Winter
2449,2449,Winter 2022-2023,1208784,2006-07-31,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394548,2023-02-02,10:47:18,29,231,3.17,73.0,HiAvg,51,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",231,HiAvg,"Language: Understand, Edit for Grammar, Usage",239,High,"Language: Understand, Edit for Mechanics",222,Avg,,,,,,,2023-02-02 10:47:18,2022-2023,2024,Winter
2452,2452,Winter 2022-2023,1208797,2006-06-14,M,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394547,2023-02-02,09:02:21,28,221,3.19,48.0,Avg,49,2.3256,,,,"Writing: Write, Revise Texts for Purpose and Audience",230,HiAvg,"Language: Understand, Edit for Grammar, Usage",222,Avg,"Language: Understand, Edit for Mechanics",211,LoAvg,,,,,,,2023-02-02 09:02:21,2022-2023,2024,Winter
2455,2455,Winter 2022-2023,1208799,2006-06-08,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394822,2023-02-02,09:02:24,30,222,3.21,50.0,Avg,53,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",224,Avg,"Language: Understand, Edit for Grammar, Usage",224,Avg,"Language: Understand, Edit for Mechanics",219,Avg,,,,,,,2023-02-02 09:02:24,2022-2023,2024,Winter
2458,2458,Winter 2022-2023,1208801,2006-01-02,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394513,2023-02-02,08:54:43,46,245,3.82,94.0,High,79,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",248,High,"Language: Understand, Edit for Grammar, Usage",247,High,"Language: Understand, Edit for Mechanics",240,High,,,,,,,2023-02-02 08:54:43,2022-2023,2024,Winter
2461,2461,Winter 2022-2023,1208829,2007-04-06,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394529,2023-02-02,08:55:17,21,238,3.32,88.0,High,58,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",243,High,"Language: Understand, Edit for Grammar, Usage",239,High,"Language: Understand, Edit for Mechanics",232,HiAvg,,,,,,,2023-02-02 08:55:17,2022-2023,2025,Winter
2464,2464,Winter 2022-2023,1208833,2007-01-25,M,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394555,2023-02-02,08:55:21,44,234,3.2,82.0,High,51,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",237,High,"Language: Understand, Edit for Grammar, Usage",227,HiAvg,"Language: Understand, Edit for Mechanics",239,High,,,,,,,2023-02-02 08:55:21,2022-2023,2025,Winter
2467,2467,Winter 2022-2023,1208840,2006-04-19,M,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394583,2023-02-02,08:55:47,50,232,3.13,78.0,HiAvg,49,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",228,HiAvg,"Language: Understand, Edit for Grammar, Usage",234,High,"Language: Understand, Edit for Mechanics",234,High,,,,,,,2023-02-02 08:55:47,2022-2023,2025,Winter
2470,2470,Winter 2022-2023,1208848,2006-03-23,M,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394512,2023-02-02,08:58:06,27,238,3.18,88.0,High,51,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",240,High,"Language: Understand, Edit for Grammar, Usage",244,High,"Language: Understand, Edit for Mechanics",231,HiAvg,,,,,,,2023-02-02 08:58:06,2022-2023,2025,Winter
2473,2473,Winter 2022-2023,1209288,2007-05-31,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394835,2023-02-02,09:00:37,31,215,3.23,37.0,LoAvg,44,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",222,Avg,"Language: Understand, Edit for Grammar, Usage",213,LoAvg,"Language: Understand, Edit for Mechanics",210,LoAvg,,,,,,,2023-02-02 09:00:37,2022-2023,2025,Winter
2476,2476,Winter 2022-2023,1209648,2007-09-05,M,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394677,2023-02-02,08:57:59,43,235,3.36,84.0,High,60,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",229,HiAvg,"Language: Understand, Edit for Grammar, Usage",226,HiAvg,"Language: Understand, Edit for Mechanics",247,High,,,,,,,2023-02-02 08:57:59,2022-2023,2025,Winter
2479,2479,Winter 2022-2023,1209657,2007-05-12,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394657,2023-02-02,08:55:16,36,226,3.36,65.0,HiAvg,44,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",238,High,"Language: Understand, Edit for Grammar, Usage",217,Avg,"Language: Understand, Edit for Mechanics",226,HiAvg,,,,,,,2023-02-02 08:55:16,2022-2023,2025,Winter
2482,2482,Winter 2022-2023,1211467,2007-03-15,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394793,2023-02-02,08:55:18,39,236,3.15,85.0,High,51,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",233,HiAvg,"Language: Understand, Edit for Grammar, Usage",236,High,"Language: Understand, Edit for Mechanics",240,High,,,,,,,2023-02-02 08:55:18,2022-2023,2025,Winter
2485,2485,Winter 2022-2023,1211739,2006-12-22,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394600,2023-02-02,08:55:13,28,226,3.15,65.0,HiAvg,49,2.3256,,,,"Writing: Write, Revise Texts for Purpose and Audience",228,HiAvg,"Language: Understand, Edit for Grammar, Usage",222,Avg,"Language: Understand, Edit for Mechanics",230,HiAvg,,,,,,,2023-02-02 08:55:13,2022-2023,2025,Winter
2488,2488,Winter 2022-2023,1212709,2006-04-18,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394551,2023-02-02,08:54:19,23,238,3.24,86.0,High,60,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",231,HiAvg,"Language: Understand, Edit for Grammar, Usage",236,High,"Language: Understand, Edit for Mechanics",249,High,,,,,,,2023-02-02 08:54:19,2022-2023,2024,Winter
2491,2491,Winter 2022-2023,1219381,2008-05-30,M,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394636,2023-02-02,08:54:23,35,229,3.14,76.0,HiAvg,49,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",233,High,"Language: Understand, Edit for Grammar, Usage",233,High,"Language: Understand, Edit for Mechanics",221,Avg,,,,,,,2023-02-02 08:54:23,2022-2023,2026,Winter
2494,2494,Winter 2022-2023,1219951,2007-05-23,M,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394610,2023-02-02,08:52:30,42,238,3.27,90.0,High,60,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",241,High,"Language: Understand, Edit for Grammar, Usage",238,High,"Language: Understand, Edit for Mechanics",233,High,,,,,,,2023-02-02 08:52:30,2022-2023,2026,Winter
2497,2497,Winter 2022-2023,1221819,2008-07-25,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394815,2023-02-02,08:56:01,27,242,3.5,94.0,High,70,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",234,High,"Language: Understand, Edit for Grammar, Usage",245,High,"Language: Understand, Edit for Mechanics",247,High,,,,,,,2023-02-02 08:56:01,2022-2023,2026,Winter
2500,2500,Winter 2022-2023,1221822,2008-02-19,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394541,2023-02-02,08:52:52,31,216,3.22,44.0,Avg,56,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",216,Avg,"Language: Understand, Edit for Grammar, Usage",207,LoAvg,"Language: Understand, Edit for Mechanics",223,HiAvg,,,,,,,2023-02-02 08:52:52,2022-2023,2026,Winter
2503,2503,Winter 2022-2023,1221823,2007-07-05,M,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394670,2023-02-02,08:52:34,41,229,3.19,76.0,HiAvg,51,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",234,High,"Language: Understand, Edit for Grammar, Usage",225,HiAvg,"Language: Understand, Edit for Mechanics",228,HiAvg,,,,,,,2023-02-02 08:52:34,2022-2023,2026,Winter
2506,2506,Winter 2022-2023,1221824,2008-02-19,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394578,2023-02-02,08:58:46,30,234,3.18,85.0,High,49,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",241,High,"Language: Understand, Edit for Grammar, Usage",225,HiAvg,"Language: Understand, Edit for Mechanics",235,High,,,,,,,2023-02-02 08:58:46,2022-2023,2026,Winter
2509,2509,Winter 2022-2023,1221825,2007-10-18,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,828394676,2023-02-02,08:56:26,24,233,3.15,83.0,High,53,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",228,HiAvg,"Language: Understand, Edit for Grammar, Usage",238,High,"Language: Understand, Edit for Mechanics",233,High,,,,,,,2023-02-02 08:56:26,2022-2023,2026,Winter
